snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,cape fear 2026,2026-06-04T21:40:00Z,2026-06-04T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,cpa,2026-06-04T21:40:00Z,2026-06-04T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,national donut day,2026-06-04T21:30:00Z,2026-06-04T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,dow jones industrial average,2026-06-04T21:30:00Z,2026-06-04T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,childcare,2026-06-04T21:00:00Z,2026-06-04T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,oscar,2026-06-04T21:00:00Z,2026-06-04T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,mcdonald's,2026-06-04T20:50:00Z,2026-06-04T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,"meghan, duchess of sussex",2026-06-04T20:30:00Z,2026-06-04T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,lpga,2026-06-04T20:20:00Z,2026-06-04T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-04,2026-06-04T22:02:23Z,google_trends,google,disclosure,2026-06-04T20:10:00Z,2026-06-04T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
