snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,fifa world cup,2026-06-06T21:10:00Z,2026-06-06T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,brazil vs egypt,2026-06-06T21:00:00Z,2026-06-06T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,colorectal cancer,2026-06-06T21:00:00Z,2026-06-06T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,world cup friendlies,2026-06-06T21:00:00Z,2026-06-06T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,justin thomas,2026-06-06T20:40:00Z,2026-06-06T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,salim kumar,2026-06-06T20:40:00Z,2026-06-06T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,bolivia vs scotland,2026-06-06T20:20:00Z,2026-06-06T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,england fc,2026-06-06T20:20:00Z,2026-06-06T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,elon musk,2026-06-06T20:10:00Z,2026-06-06T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-06,2026-06-06T21:37:47Z,google_trends,google,liv golf,2026-06-06T20:10:00Z,2026-06-06T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
