snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,santos vs san lorenzo,2026-05-20T21:50:00Z,2026-05-20T21:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,graham richardson,2026-05-20T21:40:00Z,2026-05-20T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,celebrity,2026-05-20T21:40:00Z,2026-05-20T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,pedro pascal,2026-05-20T21:30:00Z,2026-05-20T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,aidan murphy 400m time,2026-05-20T21:30:00Z,2026-05-20T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,wordle 21 may 2026,2026-05-20T21:20:00Z,2026-05-20T21:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,hyundai,2026-05-20T21:10:00Z,2026-05-20T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,tuvalu,2026-05-20T21:00:00Z,2026-05-20T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,raul castro,2026-05-20T21:00:00Z,2026-05-20T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-20,2026-05-20T22:10:35Z,google_trends,google,post malone australia,2026-05-20T20:50:00Z,2026-05-20T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
