snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,champions,2026-04-15T20:30:00Z,2026-04-15T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,alex rins,2026-04-15T20:20:00Z,2026-04-15T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,iran,2026-04-15T20:10:00Z,2026-04-15T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,arda güler,2026-04-15T20:00:00Z,2026-04-15T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,champions league,2026-04-15T19:50:00Z,2026-04-15T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,uefa champions league,2026-04-15T19:50:00Z,2026-04-15T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,madrid vs bayern,2026-04-15T19:50:00Z,2026-04-15T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,bbc football,2026-04-15T19:50:00Z,2026-04-15T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,champions league games,2026-04-15T19:40:00Z,2026-04-15T19:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-15,2026-04-15T21:14:41Z,google_trends,google,matildas,2026-04-15T19:40:00Z,2026-04-15T19:40:00Z,https://trends.google.com/trending/rss?geo=AU,
