snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,championship table,2026-04-14T20:50:00Z,2026-04-14T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,ceasefire,2026-04-14T20:40:00Z,2026-04-14T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,flip,2026-04-14T20:40:00Z,2026-04-14T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,octet,2026-04-14T20:30:00Z,2026-04-14T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,jacinta allan,2026-04-14T20:30:00Z,2026-04-14T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,portsmouth vs ipswich town,2026-04-14T20:20:00Z,2026-04-14T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,israel iran war,2026-04-14T20:20:00Z,2026-04-14T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,lena dunham,2026-04-14T20:00:00Z,2026-04-14T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,championship,2026-04-14T20:00:00Z,2026-04-14T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-14,2026-04-14T21:14:02Z,google_trends,google,wrexham,2026-04-14T19:50:00Z,2026-04-14T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
