snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,rafael jodar,2026-05-13T21:30:00Z,2026-05-13T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,rome open 2026,2026-05-13T21:20:00Z,2026-05-13T21:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,angus taylor,2026-05-13T21:10:00Z,2026-05-13T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,school,2026-05-13T21:10:00Z,2026-05-13T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,duchess of york legal bills,2026-05-13T21:00:00Z,2026-05-13T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,mike wells,2026-05-13T20:50:00Z,2026-05-13T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,btc usd,2026-05-13T20:50:00Z,2026-05-13T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,premier league table,2026-05-13T20:40:00Z,2026-05-13T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,fa cup final,2026-05-13T20:30:00Z,2026-05-13T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-13,2026-05-13T21:52:24Z,google_trends,google,fa cup,2026-05-13T20:30:00Z,2026-05-13T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
