snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,dow jones industrial average,2026-04-07T21:00:00Z,2026-04-07T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,championship,2026-04-07T20:50:00Z,2026-04-07T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,bayern,2026-04-07T20:50:00Z,2026-04-07T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,efl championship standings,2026-04-07T20:50:00Z,2026-04-07T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,top 3 australian idol 2026 contestants,2026-04-07T20:40:00Z,2026-04-07T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,apple iphone 18 pro,2026-04-07T20:40:00Z,2026-04-07T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,alissa fay,2026-04-07T20:20:00Z,2026-04-07T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,abc news,2026-04-07T20:20:00Z,2026-04-07T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,abc news australia,2026-04-07T20:20:00Z,2026-04-07T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-07,2026-04-07T21:18:54Z,google_trends,google,what is the 25th amendment,2026-04-07T20:10:00Z,2026-04-07T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
