snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,national australia bank,2026-05-08T21:10:00Z,2026-05-08T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,heat wave,2026-05-08T21:00:00Z,2026-05-08T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,dortmund vs eintracht frankfurt,2026-05-08T21:00:00Z,2026-05-08T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,farrer by election,2026-05-08T21:00:00Z,2026-05-08T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,liv golf,2026-05-08T20:20:00Z,2026-05-08T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,zara larsson,2026-05-08T20:10:00Z,2026-05-08T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,ryan ruffels,2026-05-08T20:10:00Z,2026-05-08T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,alex de minaur,2026-05-08T20:00:00Z,2026-05-08T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,bryson dechambeau,2026-05-08T20:00:00Z,2026-05-08T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-08,2026-05-08T21:34:49Z,google_trends,google,discord down,2026-05-08T19:40:00Z,2026-05-08T19:40:00Z,https://trends.google.com/trending/rss?geo=AU,
