snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,madrid open,2026-04-26T20:40:00Z,2026-04-26T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,dodgers vs cubs,2026-04-26T20:40:00Z,2026-04-26T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,elena rybakina,2026-04-26T20:30:00Z,2026-04-26T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,murray taulagi,2026-04-26T20:10:00Z,2026-04-26T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,nba scores,2026-04-26T20:10:00Z,2026-04-26T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,alien isolation sequel,2026-04-26T20:00:00Z,2026-04-26T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,trail blazers vs spurs,2026-04-26T19:50:00Z,2026-04-26T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,avs vs sporting,2026-04-26T19:50:00Z,2026-04-26T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,ilaisa droasese,2026-04-26T19:50:00Z,2026-04-26T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-26,2026-04-26T21:05:32Z,google_trends,google,lpga,2026-04-26T19:50:00Z,2026-04-26T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
