snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,jennifer lopez,2026-06-03T22:10:00Z,2026-06-03T22:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,lisa jane spencer,2026-06-03T21:20:00Z,2026-06-03T21:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,radar,2026-06-03T20:50:00Z,2026-06-03T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,allen's inside outs recall,2026-06-03T20:30:00Z,2026-06-03T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,nba finals,2026-06-03T20:10:00Z,2026-06-03T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,netherlands vs algeria,2026-06-03T19:50:00Z,2026-06-03T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,disney star wars movie box office,2026-06-03T19:50:00Z,2026-06-03T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,zhengzhou vessel melbourne delivery,2026-06-03T19:50:00Z,2026-06-03T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,poland vs nigeria,2026-06-03T19:30:00Z,2026-06-03T19:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-03,2026-06-03T22:37:37Z,google_trends,google,bitcoin price usd,2026-06-03T19:30:00Z,2026-06-03T19:30:00Z,https://trends.google.com/trending/rss?geo=AU,
