snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,ben roberts-smith,2026-05-26T21:50:00Z,2026-05-26T21:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,french open matches,2026-05-26T21:50:00Z,2026-05-26T21:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,dawn french,2026-05-26T21:40:00Z,2026-05-26T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,felix auger aliassime,2026-05-26T21:40:00Z,2026-05-26T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,de minaur,2026-05-26T21:40:00Z,2026-05-26T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,new zealand,2026-05-26T21:30:00Z,2026-05-26T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,origin,2026-05-26T21:30:00Z,2026-05-26T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,french open draw,2026-05-26T21:30:00Z,2026-05-26T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,eid al adha,2026-05-26T21:20:00Z,2026-05-26T21:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-26,2026-05-26T22:06:01Z,google_trends,google,reconciliation week 2026,2026-05-26T21:20:00Z,2026-05-26T21:20:00Z,https://trends.google.com/trending/rss?geo=AU,
