snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,gout gout,2026-04-19T20:30:00Z,2026-04-19T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,anzac day 2026,2026-04-19T20:30:00Z,2026-04-19T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,nhl,2026-04-19T20:30:00Z,2026-04-19T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,anzac day,2026-04-19T20:20:00Z,2026-04-19T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,rockies vs dodgers,2026-04-19T20:20:00Z,2026-04-19T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,premier league results,2026-04-19T20:20:00Z,2026-04-19T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,elijah hollands carlton football club,2026-04-19T20:10:00Z,2026-04-19T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,fiji,2026-04-19T20:10:00Z,2026-04-19T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,thunder vs suns,2026-04-19T20:00:00Z,2026-04-19T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-19,2026-04-19T21:03:43Z,google_trends,google,cyber,2026-04-19T20:00:00Z,2026-04-19T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
