snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,suns vs thunder,2026-04-25T20:00:00Z,2026-04-25T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,brisbane weather,2026-04-25T20:00:00Z,2026-04-25T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,us iran war,2026-04-25T20:00:00Z,2026-04-25T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,aryna sabalenka,2026-04-25T20:00:00Z,2026-04-25T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,epl scores,2026-04-25T19:50:00Z,2026-04-25T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,lpga,2026-04-25T19:40:00Z,2026-04-25T19:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,india women vs south africa women,2026-04-25T19:20:00Z,2026-04-25T19:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,atlético madrid vs athletic club,2026-04-25T19:00:00Z,2026-04-25T19:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,celtic vs falkirk,2026-04-25T18:20:00Z,2026-04-25T18:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-25,2026-04-25T21:06:01Z,google_trends,google,psl,2026-04-25T18:10:00Z,2026-04-25T18:10:00Z,https://trends.google.com/trending/rss?geo=AU,
