snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,national rugby league,2026-05-01T20:40:00Z,2026-05-01T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,rita wilson,2026-05-01T20:30:00Z,2026-05-01T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,날씨,2026-05-01T20:30:00Z,2026-05-01T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,scooter braun,2026-05-01T20:20:00Z,2026-05-01T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,product recall,2026-05-01T20:20:00Z,2026-05-01T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,gold coast weather,2026-05-01T20:20:00Z,2026-05-01T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,toowoomba weather,2026-05-01T20:00:00Z,2026-05-01T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,news.com.au,2026-05-01T20:00:00Z,2026-05-01T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,bitcoin price usd,2026-05-01T20:00:00Z,2026-05-01T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-01,2026-05-01T21:15:41Z,google_trends,google,madrid open,2026-05-01T19:50:00Z,2026-05-01T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
