snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,child,2026-04-06T20:40:00Z,2026-04-06T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,steve bannon,2026-04-06T20:40:00Z,2026-04-06T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,casa pia vs benfica,2026-04-06T20:40:00Z,2026-04-06T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,savannah guthrie today show return,2026-04-06T20:30:00Z,2026-04-06T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,hull vs coventry,2026-04-06T20:30:00Z,2026-04-06T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,china,2026-04-06T20:30:00Z,2026-04-06T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,abc news just in,2026-04-06T20:30:00Z,2026-04-06T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,queensland police car stolen,2026-04-06T20:20:00Z,2026-04-06T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,world news,2026-04-06T20:20:00Z,2026-04-06T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-06,2026-04-06T21:04:31Z,google_trends,google,kieran foran,2026-04-06T20:10:00Z,2026-04-06T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
