snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,max homa,2026-04-12T20:40:00Z,2026-04-12T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,dyson hushjet mini cool fan,2026-04-12T20:30:00Z,2026-04-12T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,kayo sports,2026-04-12T20:30:00Z,2026-04-12T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,tyrrell hatton,2026-04-12T20:20:00Z,2026-04-12T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,li haotong,2026-04-12T20:20:00Z,2026-04-12T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,jason horne-francis,2026-04-12T20:10:00Z,2026-04-12T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,travel warning,2026-04-12T20:10:00Z,2026-04-12T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,brooks koepka,2026-04-12T20:10:00Z,2026-04-12T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,weather brisbane,2026-04-12T20:00:00Z,2026-04-12T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-04-12,2026-04-12T21:02:51Z,google_trends,google,food prices,2026-04-12T19:50:00Z,2026-04-12T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
