snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,freiburg fc,2026-05-07T21:10:00Z,2026-05-07T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,wordle hint,2026-05-07T21:10:00Z,2026-05-07T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,conference league final,2026-05-07T21:00:00Z,2026-05-07T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,andrew mountbatten-windsor,2026-05-07T21:00:00Z,2026-05-07T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,shakira,2026-05-07T21:00:00Z,2026-05-07T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,karoline leavitt,2026-05-07T21:00:00Z,2026-05-07T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,bryson dechambeau,2026-05-07T20:40:00Z,2026-05-07T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,valverde,2026-05-07T20:40:00Z,2026-05-07T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,the pentagon,2026-05-07T20:30:00Z,2026-05-07T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-07,2026-05-07T21:32:00Z,google_trends,google,rory mcilroy,2026-05-07T20:30:00Z,2026-05-07T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
