snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,newcastle weather,2026-05-17T21:00:00Z,2026-05-17T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,sydney weather,2026-05-17T20:50:00Z,2026-05-17T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,ligue 1,2026-05-17T20:50:00Z,2026-05-17T20:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,aaron rai,2026-05-17T20:40:00Z,2026-05-17T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,jon rahm,2026-05-17T20:40:00Z,2026-05-17T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,scott hastings,2026-05-17T20:40:00Z,2026-05-17T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,weather,2026-05-17T20:30:00Z,2026-05-17T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,angus taylor,2026-05-17T20:30:00Z,2026-05-17T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,dr hook,2026-05-17T20:30:00Z,2026-05-17T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-17,2026-05-17T21:27:28Z,google_trends,google,alex cooper,2026-05-17T20:30:00Z,2026-05-17T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
