snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,god of war laufey,2026-06-02T22:10:00Z,2026-06-02T22:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,laufey,2026-06-02T22:10:00Z,2026-06-02T22:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,nba finals,2026-06-02T22:00:00Z,2026-06-02T22:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,cricket scores,2026-06-02T21:50:00Z,2026-06-02T21:50:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,toogoom island,2026-06-02T21:30:00Z,2026-06-02T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,connections hint,2026-06-02T21:30:00Z,2026-06-02T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,fifa world cup,2026-06-02T21:10:00Z,2026-06-02T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,disney star wars movie box office,2026-06-02T20:20:00Z,2026-06-02T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,state of play,2026-06-02T20:10:00Z,2026-06-02T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-02,2026-06-02T22:34:34Z,google_trends,google,world cup 2026,2026-06-02T20:10:00Z,2026-06-02T20:10:00Z,https://trends.google.com/trending/rss?geo=AU,
