snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,guild wars 3,2026-06-05T21:40:00Z,2026-06-05T21:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,queensland day,2026-06-05T21:30:00Z,2026-06-05T21:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,btc usd,2026-06-05T21:00:00Z,2026-06-05T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,sp500,2026-06-05T21:00:00Z,2026-06-05T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,karen read,2026-06-05T20:40:00Z,2026-06-05T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,ukraine,2026-06-05T20:30:00Z,2026-06-05T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,s&p 500,2026-06-05T20:20:00Z,2026-06-05T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,f1 news,2026-06-05T20:20:00Z,2026-06-05T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,summer games fest,2026-06-05T20:00:00Z,2026-06-05T20:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-06-05,2026-06-05T21:56:53Z,google_trends,google,spain vs england,2026-06-05T19:50:00Z,2026-06-05T19:50:00Z,https://trends.google.com/trending/rss?geo=AU,
