snapshot_date,fetched_at,source,platform,topic,pub_date,pub_date_sydney,link,description
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,tottenham games,2026-05-24T21:10:00Z,2026-05-24T21:10:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,bridget mckenzie,2026-05-24T21:00:00Z,2026-05-24T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,andrew mountbatten-windsor,2026-05-24T21:00:00Z,2026-05-24T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,reconciliation week 2026,2026-05-24T21:00:00Z,2026-05-24T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,caleb shomo,2026-05-24T21:00:00Z,2026-05-24T21:00:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,wsl,2026-05-24T20:40:00Z,2026-05-24T20:40:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,french open,2026-05-24T20:30:00Z,2026-05-24T20:30:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,atto 3 flash charging update,2026-05-24T20:20:00Z,2026-05-24T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,travis head,2026-05-24T20:20:00Z,2026-05-24T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
2026-05-24,2026-05-24T21:28:49Z,google_trends,google,weatherzone,2026-05-24T20:20:00Z,2026-05-24T20:20:00Z,https://trends.google.com/trending/rss?geo=AU,
